tag_h,tag_p,tag_formatting,tag_table,word_count,children_ratio,id_relevance_extent,tag_main,tag_article,x,y,height,width,element_area_ratio,label
0,0,0,NO,48,0.034146341,0,NO,NO,0,10,130,1266.400024,0.022571011,1
12,45,45,NO,3193,0.000932292,0,NO,NO,166,140,5594.600098,934,0.716395228,2
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,80,1266.400024,0.114416474,1
0,0,0,NO,1,1,0,NO,NO,176,0,80,1090.400024,0.098515259,1
4,16,292,YES,3060,0.000493318,2,NO,NO,176,79,3370.366699,1090.400024,4.150406841,2
13,0,73,NO,142,0.007963595,0,NO,NO,0,3449,0,1266.400024,0,3
0,0,15,NO,68,0.019911504,1,NO,NO,176,3449,144.1499939,1090.400024,0.177512174,4
0,0,0,NO,115,0.000744048,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.001336898,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.009259259,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,-1000,18.3999939,0,0,0
0,0,0,NO,1,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.025,0,NO,NO,0,0,0,0,0,0
0,0,39,NO,79,0.003642987,0,NO,NO,0,0,60,1266.400024,0.003048117,1
0,0,5,NO,7,0.018518519,0,NO,NO,0,80,22.19999695,1266.400024,0.001127803,1
0,0,0,NO,5,0.04,0,NO,NO,0,102,60,1266.400024,0.003048117,1
36,71,176,YES,3692,4.39E-05,0,NO,NO,0,169,18590.88281,1266.400024,0.944453126,2
11,0,120,NO,151,0.000942507,0,NO,YES,0,18759,418.5999756,1266.400024,0.021265696,4
1,0,0,NO,27,0.002873563,0,NO,NO,0,19178,169.8000031,1266.400024,0.008626172,4
1,1,0,NO,28,0.006666667,0,NO,NO,0,855,144.3166656,1266.400024,0.007331568,4
0,0,0,NO,1,2,0,NO,NO,0,0,0,0,0,0
1,1,17,NO,116,0.00140056,0,NO,NO,0,0,0,0,0,0
5,0,35,NO,101,0.003484321,0,NO,NO,0,19348,336.4000244,1266.400024,0.017089778,4
0,0,1,NO,1,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.047619048,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.020408163,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.002824859,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,13,0.003021148,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.005050505,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.008695652,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.005319149,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,153.1999969,303.2000122,0.0052733,0
0,0,0,NO,106,0.002118644,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,7,0.009615385,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,39,0.00273224,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,41,0.002604167,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003021148,0,NO,NO,0,0,0,0,0,0
35,29,258,NO,2617,0.002949231,0,NO,YES,0,157,6781.200195,1266.400024,0.974926692,2
0,0,0,NO,78,0.0004363,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.006756757,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.000550661,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003472222,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003225806,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,7,0.12037037,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.875,0,NO,NO,0,0,0,0,0,0
6,1,0,NO,7,0.120689655,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,70,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.272727273,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.3125,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.833333333,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.003846154,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,21,0.000659631,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,6951,1,1,1.14E-07,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,6,0.038216561,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,30,0.002173913,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,21,0.001686341,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.026315789,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.003952569,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.027027027,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.003952569,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
1,0,0,YES,4543,5.27E-05,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,64,0.005649718,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,5,0.0375,0,NO,NO,0,0,1,1,1.13E-06,0
0,0,0,NO,28,0.008695652,0,NO,NO,0,0,0,0,0,0
1,0,0,NO,33,0.0234375,0,NO,NO,0,1,49,1266.400024,0.07008009,1
65,0,41,NO,1451,0.000621762,1,NO,YES,0,50,60,1266.400024,0.085812355,1
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,33,NO,413,0.004297994,0,NO,NO,-240,0,699.2000122,240,0.189513578,0
0,0,0,NO,22,0.013333333,0,NO,NO,0,0,0,0,0,0
17,12,37,YES,2775,0.000640615,0,NO,NO,148,110,4761.216797,970,5.215757052,2
5,2,32,NO,500,0.00780379,0,NO,NO,0,4946,360.4666748,1266.400024,0.515541574,4
0,0,1,NO,1,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,6,0.019607843,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,455,0.000807754,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,263,0.001428571,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,141,0.002145923,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,4,0.022222222,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,17,0.012345679,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,344,0.001119821,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,286,610,278,0.191514779,3
0,0,0,NO,1,1,0,NO,NO,0,5307,0,1266.400024,0,0
0,0,0,NO,1,1,0,NO,NO,0,-9999,3.199996948,3.199996948,1.16E-05,0
0,0,0,NO,1034,7.54E-05,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,1266.400024,0,1
0,0,0,NO,93,0.002309469,0,NO,NO,0,0,0,0,0,0
4,12,23,NO,714,0.001115076,0,NO,NO,0,0,0,0,0,2
0,0,0,NO,5,0.037037037,0,NO,NO,0,0,2127.699951,1266.400024,3.043049076,4
0,0,0,NO,1,1,0,NO,NO,0,2128,89.40000916,1266.400024,0.127860423,4
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,2128,0,1266.400024,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,53,0,1266.400024,0,0
0,0,0,NO,6,0.020833333,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.024390244,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,4698,1.26E-05,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,9539,4.06E-06,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,302,0.000607903,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,2128,0,1266.400024,0,4
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,19,0.003846154,0,NO,NO,0,0,0,0,0,0
3,17,322,YES,1933,0.000917737,0,NO,YES,0,0,4263.383301,1266.400024,1.002586785,2
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,23,0.005076142,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,98,0.0008,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,29,0.007142857,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,1266.400024,0,0
1,0,39,NO,72,0.024154589,0,NO,NO,0,0,97.6000061,1266.400024,0.015195708,1
0,0,0,NO,1,1,0,NO,NO,0,98,0,1266.400024,0,0
9,43,95,YES,1513,0.000546687,1,NO,NO,0,103,6320.266602,1266.400024,0.984025809,2
0,1,0,NO,28,0.023076923,0,NO,NO,0,612,87.59999084,1266.400024,0.013638768,0
0,0,0,NO,46,0.001897533,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,1,NO,1,1,0,NO,NO,1167,646,49.59999084,49,0.000298798,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,10,0.00952381,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,497,0.002457002,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,12,0.010638298,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,17,0.00048216,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,32,0.003546099,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.066666667,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,17,0.0015625,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,207,0.000802568,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,4,0.005882353,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,8,0.002816901,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2049,6.39E-05,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,21,0.000930233,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,9,0.010204082,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,41,0.001930502,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,62,NO,126,0.017857143,0,NO,NO,0,0,173.7833405,1266.400024,0.049997125,1
0,0,70,NO,157,0.016949153,0,NO,NO,0,0,164.3333282,1266.400024,0.047278375,1
8,5,236,NO,1003,0.001504325,0,NO,YES,0,174,2711.283203,1266.400024,0.780030835,2
6,0,13,NO,143,0.02972028,0,NO,NO,0,2935,540.7999878,1266.400024,0.155587091,4
0,0,0,NO,77,0.002298851,0,NO,NO,0,0,0,0,0,0
0,1,0,NO,66,0.008064516,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.004310345,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,1,0,NO,66,0.008064516,0,NO,NO,0,699,0,1266.400024,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003861004,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,30,0.002564103,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,0,NO,NO,0,0,0,0,0,0
21,47,120,NO,5062,9.22E-05,0,YES,YES,0,70,16378.4668,1266.400024,0.951403057,2
4,0,7,NO,92,0.008680556,0,NO,NO,0,16448,384.4000244,1266.400024,0.022329279,4
0,0,0,NO,1,7,0,NO,NO,269,609,90,728,0.003005345,0
0,0,0,NO,1,3,0,NO,NO,0,16833,1,1266.400024,5.81E-05,0
0,0,8,NO,175,0.004231312,0,NO,NO,0,16834,381.2000122,1266.400024,0.022143395,4
0,1,27,NO,268,0.00499002,0,NO,NO,0,70,60,1266.400024,0.003485319,1
0,0,0,NO,1,2.5,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,106,0.01048218,0,NO,NO,986,589,80.3999939,250,0.000921969,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,4,0.01,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,23,0.000816327,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.002079002,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.002941176,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,111,0.004694836,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,231,0.001112347,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.012987013,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,127,0.002638522,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
18,65,201,NO,5943,0.000242738,0,YES,YES,0,0,14817.9668,1266.400024,1,2
0,0,0,NO,18,0.007142857,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,35,0.002624672,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,71,0.000627353,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,112,0.000866551,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,37,0.001259446,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,10,0.018181818,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,42,0.015037594,0,NO,NO,0,0,65.6000061,1266.400024,0.004427059,1
0,0,0,NO,900,3.75E-05,0,NO,NO,906,368,321.5999756,350,0.005998249,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,5,0.009345794,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.071428571,0,NO,NO,1166,599,50,50,0.000133223,0
0,0,0,NO,1,1,0,NO,NO,0,14818,0,1266.400024,0,0
0,0,0,NO,4,0.010638298,0,NO,NO,0,0,0,0,0,0
13,36,23,NO,4641,4.31E-05,0,YES,YES,0,0,11197.25,1266.400024,1,2
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,14,0.006802721,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,34,0.000102543,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1208,1.05E-05,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,8,0.017857143,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,42,0.001221001,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,NO,NO,0,0,0,0,0,0
